Frequency (Hz)	Level (dB)
0.976562	-43.460354
1.953125	-45.309284
2.929688	-42.826752
3.906250	-39.729980
4.882812	-39.646332
5.859375	-45.934372
6.835938	-50.823292
7.812500	-44.024170
8.789062	-49.417458
9.765625	-54.000572
10.742188	-51.137070
11.718750	-45.868523
12.695312	-54.553905
13.671875	-56.237988
14.648438	-54.595787
15.625000	-49.969166
16.601562	-55.197334
17.578125	-55.782539
18.554688	-53.132919
19.531250	-50.406513
20.507812	-53.565933
21.484375	-56.076859
22.460938	-52.105789
23.437500	-51.822166
24.414062	-55.614372
25.390625	-55.628162
26.367188	-51.485222
27.343750	-50.655247
28.320312	-53.896671
29.296875	-55.591202
30.273438	-51.951260
31.250000	-54.042122
32.226562	-53.965996
33.203125	-56.381569
34.179688	-54.716755
35.156250	-55.605293
36.132812	-55.131477
37.109375	-55.238129
38.085938	-52.591629
39.062500	-54.072475
40.039062	-57.161739
41.015625	-55.063454
41.992188	-53.368904
42.968750	-54.201996
43.945312	-56.255974
44.921875	-55.396507
45.898438	-55.192963
46.875000	-55.361622
47.851562	-55.935917
48.828125	-54.787350
49.804688	-53.949261
50.781250	-55.675793
51.757812	-56.630032
52.734375	-56.328880
53.710938	-55.747608
54.687500	-55.732197
55.664062	-55.835251
56.640625	-55.532360
57.617188	-55.787495
58.593750	-55.387432
59.570312	-56.515434
60.546875	-55.885029
61.523438	-55.302639
62.500000	-56.745853
63.476562	-56.682343
64.453125	-56.599072
65.429688	-55.996590
66.406250	-56.077709
67.382812	-56.620255
68.359375	-56.187740
69.335938	-56.280853
70.312500	-57.272526
71.289062	-55.972275
72.265625	-56.348236
73.242188	-56.470249
74.218750	-56.579552
75.195312	-55.430485
76.171875	-55.951496
77.148438	-55.963783
78.125000	-56.288082
79.101562	-56.459526
80.078125	-56.217823
81.054688	-56.959057
82.031250	-56.950348
83.007812	-56.383965
83.984375	-55.707092
84.960938	-56.577854
85.937500	-56.601185
86.914062	-56.594334
87.890625	-57.129375
88.867188	-56.278988
89.843750	-56.019321
90.820312	-56.323326
91.796875	-56.954384
92.773438	-57.155422
93.750000	-56.924458
94.726562	-56.298771
95.703125	-57.380135
96.679688	-58.604958
97.656250	-57.038410
98.632812	-57.014294
99.609375	-56.622959
100.585938	-56.687515
101.562500	-56.024403
102.539062	-56.223991
103.515625	-56.931961
104.492188	-55.761147
105.468750	-56.568554
106.445312	-56.363476
107.421875	-56.103287
108.398438	-56.483997
109.375000	-57.489338
110.351562	-56.801483
111.328125	-56.628372
112.304688	-56.742889
113.281250	-55.618195
114.257812	-56.319267
115.234375	-57.351654
116.210938	-56.777351
117.187500	-56.995174
118.164062	-57.173649
119.140625	-57.534485
120.117188	-56.149693
121.093750	-56.322681
122.070312	-57.663219
123.046875	-56.967457
124.023438	-56.113617
125.000000	-57.375820
125.976562	-56.361259
126.953125	-57.006798
127.929688	-58.117813
128.906250	-56.131721
129.882812	-56.942276
130.859375	-56.904137
131.835938	-56.441620
132.812500	-56.690685
133.789062	-55.519646
134.765625	-55.313068
135.742188	-56.612598
136.718750	-57.278969
137.695312	-56.660168
138.671875	-57.156223
139.648438	-57.189026
140.625000	-56.015244
141.601562	-57.391880
142.578125	-57.226589
143.554688	-56.499874
144.531250	-56.144608
145.507812	-57.780773
146.484375	-56.515781
147.460938	-57.011551
148.437500	-58.143143
149.414062	-57.707317
150.390625	-56.414719
151.367188	-57.596241
152.343750	-56.504391
153.320312	-55.878937
154.296875	-54.884956
155.273438	-55.557652
156.250000	-55.586651
157.226562	-55.095020
158.203125	-56.523067
159.179688	-56.362068
160.156250	-56.126507
161.132812	-54.719559
162.109375	-56.468613
163.085938	-56.374420
164.062500	-56.582813
165.039062	-55.877811
166.015625	-54.791302
166.992188	-55.761101
167.968750	-55.810287
168.945312	-55.793495
169.921875	-55.617710
170.898438	-56.504944
171.875000	-55.837086
172.851562	-55.443596
173.828125	-54.857445
174.804688	-55.589424
175.781250	-54.848801
176.757812	-53.334782
177.734375	-51.916805
178.710938	-54.699776
179.687500	-55.056370
180.664062	-54.887363
181.640625	-56.435406
182.617188	-56.409027
183.593750	-56.454086
184.570312	-55.702080
185.546875	-56.033215
186.523438	-55.574703
187.500000	-56.258541
188.476562	-55.728043
189.453125	-57.310799
190.429688	-56.338837
191.406250	-55.119255
192.382812	-57.117104
193.359375	-56.577190
194.335938	-57.007935
195.312500	-56.128677
196.289062	-55.728920
197.265625	-57.223793
198.242188	-57.232079
199.218750	-55.615269
200.195312	-56.903740
201.171875	-57.688744
202.148438	-56.086460
203.125000	-55.353447
204.101562	-57.686222
205.078125	-57.535133
206.054688	-56.369160
207.031250	-56.336712
208.007812	-56.813152
208.984375	-57.984776
209.960938	-55.859985
210.937500	-56.624329
211.914062	-57.021427
212.890625	-57.744526
213.867188	-56.898964
214.843750	-56.496040
215.820312	-56.986599
216.796875	-57.402714
217.773438	-56.407612
218.750000	-57.724209
219.726562	-58.475304
220.703125	-56.809772
221.679688	-58.229385
222.656250	-56.304913
223.632812	-58.621750
224.609375	-57.888813
225.585938	-56.734543
226.562500	-57.273823
227.539062	-59.042583
228.515625	-57.841625
229.492188	-56.834660
230.468750	-56.680389
231.445312	-58.176365
232.421875	-57.732040
233.398438	-56.483566
234.375000	-57.049786
235.351562	-57.634209
236.328125	-56.862804
237.304688	-57.279816
238.281250	-58.666534
239.257812	-57.659485
240.234375	-57.699245
241.210938	-57.317429
242.187500	-56.870426
243.164062	-58.095295
244.140625	-57.036907
245.117188	-56.929897
246.093750	-58.780918
247.070312	-57.953110
248.046875	-57.862064
249.023438	-57.524971
250.000000	-57.312008
250.976562	-57.045567
251.953125	-57.311138
252.929688	-56.899868
253.906250	-58.107693
254.882812	-58.077847
255.859375	-58.211399
256.835938	-58.329868
257.812500	-58.163631
258.789062	-57.357494
259.765625	-57.614040
260.742188	-57.052422
261.718750	-57.896351
262.695312	-58.121071
263.671875	-57.866989
264.648438	-57.073189
265.625000	-57.847851
266.601562	-57.052578
267.578125	-57.388493
268.554688	-58.019001
269.531250	-58.716145
270.507812	-57.586769
271.484375	-58.033108
272.460938	-57.279068
273.437500	-57.524010
274.414062	-58.152771
275.390625	-57.333782
276.367188	-57.780724
277.343750	-57.320015
278.320312	-56.559326
279.296875	-57.976555
280.273438	-57.710361
281.250000	-57.573238
282.226562	-57.375122
283.203125	-57.294655
